Proj. Date,Product,Line,NewBuss,Amount,,Real Estate C1,,TSC1CS
2027-11-30 00:00:00,MWH,TSC1,E,3086350.8331314973,,,,
2027-11-30 00:00:00,MWH,TSC3,E,254470.8880702759,,,,
2027-11-30 00:00:00,NLG,TSC1,E,4328522.063223982,,,,
2027-11-30 00:00:00,NLG,TSC2,E,7919480.346918699,,,,
2027-11-30 00:00:00,NLG,TSC3,E,611123.2125340834,,,,
2027-11-30 00:00:00,Other Health,TSC1,E,596756.6384,,,,
2027-11-30 00:00:00,Other Health,TSC2,E,2452175.2526000002,,,,
2027-11-30 00:00:00,Other Health,TSC3,E,114387.46344757506,,,,
2027-11-30 00:00:00,Other Health,TSC4a,E,33023.31050000001,,,,
2027-11-30 00:00:00,Other Health,TSLR016,E,86932.18850000002,,,,
2027-11-30 00:00:00,PreNeed,TSC1,E,19219615.9015,,,,
2027-11-30 00:00:00,PreNeed,TSC1,N,3103662.7075,,,,
2027-11-30 00:00:00,PreNeed,TSC2,E,1366290.0970999997,,,,
2027-11-30 00:00:00,PreNeed,TSC2,N,441859.1935,,,,
2027-11-30 00:00:00,PreNeed,TSC3,E,5872902.185665589,,,,
2027-11-30 00:00:00,PreNeed,TSC3,N,914646.50505,,,,
2027-11-30 00:00:00,PreNeed,TSC4a,E,1010726.2915115993,,,,
2027-11-30 00:00:00,PreNeed,TSC4a,N,3828498.0017999997,,,,
2027-11-30 00:00:00,STC,TSC1,E,15114.0636,,,,
2027-11-30 00:00:00,STC,TSC2,E,132156.2332,,,,
2027-11-30 00:00:00,STC,TSC2,N,169715.2417,,,,
2027-11-30 00:00:00,STC,TSC4a,E,4605.9511,,,,
2027-11-30 00:00:00,STC,TSC4a,N,5914.9696,,,,
2027-11-30 00:00:00,STC,TSLR016,E,2028.7564,,,,
2027-12-31 00:00:00,AHL,TSC2,E,151012.54221542025,,,,
2027-12-31 00:00:00,Cancer,TSC1,E,108338.3254,,,,
2027-12-31 00:00:00,Cancer,TSC1,N,127.0217,,,,
2027-12-31 00:00:00,Cancer,TSC2,E,970882.9873687787,,,,
2027-12-31 00:00:00,Cancer,TSC2,N,6012.9255,,,,
2027-12-31 00:00:00,Cancer,TSC3,E,28596.865861893766,,,,
2027-12-31 00:00:00,Cancer,TSC4a,E,24905.6091,,,,
2027-12-31 00:00:00,Cancer,TSC4a,N,208.5399,,,,
2027-12-31 00:00:00,Cancer,TSLR016,E,15782.125,,,,
2027-12-31 00:00:00,Cancer,TSLR016,N,18.5037,,,,
2027-12-31 00:00:00,Dental,TSC1,E,45741.5404,,,,
2027-12-31 00:00:00,Dental,TSC1,N,4602.758,,,,
2027-12-31 00:00:00,Dental,TSC2,E,763562.5578,,,,
2027-12-31 00:00:00,Dental,TSC2,N,157653.2444,,,,
2027-12-31 00:00:00,Dental,TSC3,E,11301.08527217505,,,,
2027-12-31 00:00:00,Dental,TSC4a,E,83122.8273,,,,
2027-12-31 00:00:00,Dental,TSC4a,N,17162.4232,,,,
2027-12-31 00:00:00,Dental,TSLR016,E,6663.3730000000005,,,,
2027-12-31 00:00:00,Dental,TSLR016,N,670.5038,,,,
2027-12-31 00:00:00,FHLB,TSC0,E,2357170.180428762,,,,
2027-12-31 00:00:00,FHLB,TSC1,E,1845382.0699699237,,,,
2027-12-31 00:00:00,Final Expense,TSC1,E,0,,,,
2027-12-31 00:00:00,Final Expense,TSC2,E,0,,,,
2027-12-31 00:00:00,Final Expense,TSC3,E,0,,,,
2027-12-31 00:00:00,Final Expense,TSC4a,E,645079.6262,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSC1,E,254408.0815,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSC1,N,59094.5435,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSC2,E,1429929.6943,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSC2,N,942817.667,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSC3,E,41902.88466496725,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSC4a,E,195210.96649999998,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSC4a,N,128711.4671,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSLR016,E,37060.7544,,,,
2027-12-31 00:00:00,Hospital Indemnity,TSLR016,N,8608.5643,,,,
2027-12-31 00:00:00,HSA,TSC1,E,2250298.8494,,,,
2027-12-31 00:00:00,HSA,TSC1,N,1553433.1252,,,,
2027-12-31 00:00:00,HSA,TSC1cs,E,3418220.574654282,,,,
2027-12-31 00:00:00,HSA,TSC1cs,N,2600118.8308,,,,
2027-12-31 00:00:00,HSA,TSC3,E,1559899.34195,,,,
2027-12-31 00:00:00,HSA,TSC3,N,1076834.44375,,,,
2027-12-31 00:00:00,Legacy Life,TSC1,E,958371.9748514467,,,,
2027-12-31 00:00:00,Legacy Life,TSC2,E,480989.14574082947,,,,
2027-12-31 00:00:00,Legacy Life,TSC3,E,471992.6788717736,,,,
2027-12-31 00:00:00,Legacy Life,TSC4a,E,177482.80871698362,,,,
2027-12-31 00:00:00,Legacy Life,TSLR016,E,87699.05276046884,,,,
2027-12-31 00:00:00,LTC,TSC1,E,71137.02650191214,,,,
2027-12-31 00:00:00,LTC,TSC2,E,563420.5501801595,,,,
2027-12-31 00:00:00,LTC,TSC3,E,9590.911840860466,,,,
2027-12-31 00:00:00,LTC,TSC4a,E,12190.200876878725,,,,
2027-12-31 00:00:00,LTC,TSLR016,E,556798.0108855208,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC1,E,1494221.6955000001,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC1,N,699116.3901,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC2,E,31565876.57630123,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC2,N,18150839.552100003,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC3,E,253162.96114116037,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC4a,E,2826677.707300001,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC4a,N,1746776.7847999998,,,,
2027-12-31 00:00:00,Medicare Supplement,TSC4b,E,197600,,,,
2027-12-31 00:00:00,Medicare Supplement,TSLR016,E,60152.394799999995,,,,
2027-12-31 00:00:00,MWH,TSC1,E,3014564.0869653164,,,,
2027-12-31 00:00:00,MWH,TSC3,E,248552.04149830385,,,,
2027-12-31 00:00:00,NLG,TSC1,E,4439858.807307419,,,,
2027-12-31 00:00:00,NLG,TSC2,E,7886901.759913545,,,,
2027-12-31 00:00:00,NLG,TSC3,E,627143.6151139694,,,,
2027-12-31 00:00:00,Other Health,TSC1,E,598655.1168,,,,
2027-12-31 00:00:00,Other Health,TSC2,E,2443657.8586999997,,,,
2027-12-31 00:00:00,Other Health,TSC3,E,114387.46344757506,,,,
2027-12-31 00:00:00,Other Health,TSC4a,E,32727.9114,,,,
2027-12-31 00:00:00,Other Health,TSLR016,E,87208.74840000001,,,,
2027-12-31 00:00:00,PreNeed,TSC1,E,19136257.0678,,,,
2027-12-31 00:00:00,PreNeed,TSC1,N,3208998.0774000003,,,,
2027-12-31 00:00:00,PreNeed,TSC2,E,1357046.9893000002,,,,
2027-12-31 00:00:00,PreNeed,TSC2,N,459710.9466,,,,
2027-12-31 00:00:00,PreNeed,TSC3,E,5849600.53497726,,,,
2027-12-31 00:00:00,PreNeed,TSC3,N,945860.09855,,,,
2027-12-31 00:00:00,PreNeed,TSC4a,E,987339.2477043397,,,,
2027-12-31 00:00:00,PreNeed,TSC4a,N,3875104.4864,,,,
2027-12-31 00:00:00,STC,TSC1,E,16309.5694,,,,
2027-12-31 00:00:00,STC,TSC2,E,130954.7302,,,,
2027-12-31 00:00:00,STC,TSC2,N,179345.9351,,,,
2027-12-31 00:00:00,STC,TSC4a,E,4564.0757,,,,
2027-12-31 00:00:00,STC,TSC4a,N,6250.6214,,,,
2027-12-31 00:00:00,STC,TSLR016,E,2189.2291,,,,
2028-01-31 00:00:00,AHL,TSC2,E,164796.112268263,,,,
2028-01-31 00:00:00,Cancer,TSC1,E,108195.2325,,,,
2028-01-31 00:00:00,Cancer,TSC1,N,124.6127,,,,
2028-01-31 00:00:00,Cancer,TSC2,E,974793.6461222356,,,,
2028-01-31 00:00:00,Cancer,TSC2,N,5930.1811,,,,
2028-01-31 00:00:00,Cancer,TSC3,E,28596.865861893766,,,,
2028-01-31 00:00:00,Cancer,TSC4a,E,24725.1216,,,,
2028-01-31 00:00:00,Cancer,TSC4a,N,205.6703,,,,
2028-01-31 00:00:00,Cancer,TSLR016,E,15761.2796,,,,
2028-01-31 00:00:00,Cancer,TSLR016,N,18.1528,,,,
2028-01-31 00:00:00,Dental,TSC1,E,45285.604699999996,,,,
2028-01-31 00:00:00,Dental,TSC1,N,4860.4514,,,,
2028-01-31 00:00:00,Dental,TSC2,E,756184.4543000001,,,,
2028-01-31 00:00:00,Dental,TSC2,N,165059.933,,,,
2028-01-31 00:00:00,Dental,TSC3,E,11301.08527217505,,,,
2028-01-31 00:00:00,Dental,TSC4a,E,82319.6335,,,,
2028-01-31 00:00:00,Dental,TSC4a,N,17968.729,,,,
2028-01-31 00:00:00,Dental,TSLR016,E,6596.9547,,,,
2028-01-31 00:00:00,Dental,TSLR016,N,708.0436,,,,
2028-01-31 00:00:00,FHLB,TSC0,E,2357179.4988327874,,,,
2028-01-31 00:00:00,FHLB,TSC1,E,1845402.4897839362,,,,
2028-01-31 00:00:00,Final Expense,TSC1,E,0,,,,
2028-01-31 00:00:00,Final Expense,TSC2,E,0,,,,
2028-01-31 00:00:00,Final Expense,TSC3,E,0,,,,
2028-01-31 00:00:00,Final Expense,TSC4a,E,638518.5196,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSC1,E,253302.2755,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSC1,N,67622.3141,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSC2,E,1415094.6352000001,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSC2,N,986607.8649,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSC3,E,41902.88466496725,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSC4a,E,193185.7161,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSC4a,N,134689.612,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSLR016,E,36899.6668,,,,
2028-01-31 00:00:00,Hospital Indemnity,TSLR016,N,9850.8424,,,,
2028-01-31 00:00:00,HSA,TSC1,E,2262532.0664,,,,
2028-01-31 00:00:00,HSA,TSC1,N,1725203.6641,,,,
2028-01-31 00:00:00,HSA,TSC1cs,E,3346213.969619593,,,,
2028-01-31 00:00:00,HSA,TSC1cs,N,2829543.3443,,,,
2028-01-31 00:00:00,HSA,TSC3,E,1566059.3931,,,,
2028-01-31 00:00:00,HSA,TSC3,N,1194136.1819,,,,
2028-01-31 00:00:00,Legacy Life,TSC1,E,958371.9748514467,,,,
2028-01-31 00:00:00,Legacy Life,TSC2,E,475343.02649573755,,,,
2028-01-31 00:00:00,Legacy Life,TSC3,E,471992.6788717736,,,,
2028-01-31 00:00:00,Legacy Life,TSC4a,E,176177.8853166929,,,,
2028-01-31 00:00:00,Legacy Life,TSLR016,E,86910.7944743294,,,,
2028-01-31 00:00:00,LTC,TSC1,E,70439.00306848314,,,,
2028-01-31 00:00:00,LTC,TSC2,E,563420.5501801595,,,,
2028-01-31 00:00:00,LTC,TSC3,E,9496.875963799534,,,,
2028-01-31 00:00:00,LTC,TSC4a,E,12190.200876878725,,,,
2028-01-31 00:00:00,LTC,TSLR016,E,551338.7813390312,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC1,E,1475413.0023,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC1,N,809839.4488,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC2,E,31615430.446084205,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC2,N,18975113.6112,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC3,E,253162.96114116037,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC4a,E,2834950.5160000003,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC4a,N,1836620.6296,,,,
2028-01-31 00:00:00,Medicare Supplement,TSC4b,E,197600,,,,
2028-01-31 00:00:00,Medicare Supplement,TSLR016,E,58682.628300000004,,,,
2028-01-31 00:00:00,MWH,TSC1,E,2905869.699165537,,,,
2028-01-31 00:00:00,MWH,TSC3,E,239590.14478366476,,,,
2028-01-31 00:00:00,NLG,TSC1,E,4552423.3906969875,,,,
2028-01-31 00:00:00,NLG,TSC2,E,7854626.317859937,,,,
2028-01-31 00:00:00,NLG,TSC3,E,643349.2338570917,,,,
2028-01-31 00:00:00,Other Health,TSC1,E,598410.6002000001,,,,
2028-01-31 00:00:00,Other Health,TSC2,E,2435239.8449999997,,,,
2028-01-31 00:00:00,Other Health,TSC3,E,114387.46344757506,,,,
2028-01-31 00:00:00,Other Health,TSC4a,E,32435.9577,,,,
2028-01-31 00:00:00,Other Health,TSLR016,E,87173.12840000002,,,,
2028-01-31 00:00:00,PreNeed,TSC1,E,19123298.4138,,,,
2028-01-31 00:00:00,PreNeed,TSC1,N,3342336.7458,,,,
2028-01-31 00:00:00,PreNeed,TSC2,E,1346743.7306000001,,,,
2028-01-31 00:00:00,PreNeed,TSC2,N,477473.88200000004,,,,
2028-01-31 00:00:00,PreNeed,TSC3,E,5823305.176251645,,,,
2028-01-31 00:00:00,PreNeed,TSC3,N,981185.3616,,,,
2028-01-31 00:00:00,PreNeed,TSC4a,E,964973.2454324192,,,,
2028-01-31 00:00:00,PreNeed,TSC4a,N,3925813.938,,,,
2028-01-31 00:00:00,STC,TSC1,E,17489.3292,,,,
2028-01-31 00:00:00,STC,TSC1,N,71.339,,,,
2028-01-31 00:00:00,STC,TSC2,E,129782.7153,,,,
2028-01-31 00:00:00,STC,TSC2,N,188983.6133,,,,
2028-01-31 00:00:00,STC,TSC4a,E,4523.2286,,,,
2028-01-31 00:00:00,STC,TSC4a,N,6586.517,,,,
2028-01-31 00:00:00,STC,TSLR016,E,2347.5878,,,,
2028-01-31 00:00:00,STC,TSLR016,N,9.5758,,,,
2028-02-29 00:00:00,AHL,TSC2,E,179423.41129750037,,,,
2028-02-29 00:00:00,Cancer,TSC1,E,108070.8836,,,,
2028-02-29 00:00:00,Cancer,TSC1,N,123.3622,,,,
2028-02-29 00:00:00,Cancer,TSC2,E,977235.2607562612,,,,
2028-02-29 00:00:00,Cancer,TSC2,N,5851.0891,,,,
2028-02-29 00:00:00,Cancer,TSC3,E,28596.865861893766,,,,
2028-02-29 00:00:00,Cancer,TSC4a,E,24546.991,,,,
2028-02-29 00:00:00,Cancer,TSC4a,N,202.9275,,,,
2028-02-29 00:00:00,Cancer,TSLR016,E,15743.1652,,,,
2028-02-29 00:00:00,Cancer,TSLR016,N,17.9707,,,,
2028-02-29 00:00:00,Dental,TSC1,E,45072.6102,,,,
2028-02-29 00:00:00,Dental,TSC1,N,4992.522,,,,
2028-02-29 00:00:00,Dental,TSC2,E,748919.6972,,,,
2028-02-29 00:00:00,Dental,TSC2,N,172393.4094,,,,
2028-02-29 00:00:00,Dental,TSC3,E,11301.08527217505,,,,
2028-02-29 00:00:00,Dental,TSC4a,E,81528.7781,,,,
2028-02-29 00:00:00,Dental,TSC4a,N,18767.0642,,,,
2028-02-29 00:00:00,Dental,TSLR016,E,6565.9274,,,,
2028-02-29 00:00:00,Dental,TSLR016,N,727.2828,,,,
2028-02-29 00:00:00,FHLB,TSC0,E,2357188.817236813,,,,
2028-02-29 00:00:00,FHLB,TSC1,E,1845422.9095979484,,,,
2028-02-29 00:00:00,Final Expense,TSC1,E,0,,,,
2028-02-29 00:00:00,Final Expense,TSC2,E,0,,,,
2028-02-29 00:00:00,Final Expense,TSC3,E,0,,,,
2028-02-29 00:00:00,Final Expense,TSC4a,E,632150.7928,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSC1,E,252637.9309,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSC1,N,68915.4955,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSC2,E,1400584.4999,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSC2,N,1029922.8079,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSC3,E,41902.88466496725,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSC4a,E,191204.8231,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSC4a,N,140602.876,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSLR016,E,36802.8886,,,,
2028-02-29 00:00:00,Hospital Indemnity,TSLR016,N,10039.2261,,,,
2028-02-29 00:00:00,HSA,TSC1,E,2233362.5326,,,,
2028-02-29 00:00:00,HSA,TSC1,N,1702737.8806,,,,
2028-02-29 00:00:00,HSA,TSC1cs,E,3314761.2624255596,,,,
2028-02-29 00:00:00,HSA,TSC1cs,N,2801170.4754,,,,
2028-02-29 00:00:00,HSA,TSC3,E,1543492.68485,,,,
2028-02-29 00:00:00,HSA,TSC3,N,1176774.22475,,,,
2028-02-29 00:00:00,Legacy Life,TSC1,E,958371.9748514467,,,,
2028-02-29 00:00:00,Legacy Life,TSC2,E,469727.0262754216,,,,
2028-02-29 00:00:00,Legacy Life,TSC3,E,471992.6788717736,,,,
2028-02-29 00:00:00,Legacy Life,TSC4a,E,174878.61663466092,,,,
2028-02-29 00:00:00,Legacy Life,TSLR016,E,86126.74112432744,,,,
2028-02-29 00:00:00,LTC,TSC1,E,69746.24802424152,,,,
2028-02-29 00:00:00,LTC,TSC2,E,563420.5501801595,,,,
2028-02-29 00:00:00,LTC,TSC3,E,9402.840086738599,,,,
2028-02-29 00:00:00,LTC,TSC4a,E,12190.200876878725,,,,
2028-02-29 00:00:00,LTC,TSLR016,E,545879.5517925414,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC1,E,1488160.1785,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC1,N,845134.4034999999,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC2,E,31649793.39778978,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC2,N,19621535.193299998,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC3,E,253162.96114116037,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC4a,E,2842643.4369,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC4a,N,1927220.6604000002,,,,
2028-02-29 00:00:00,Medicare Supplement,TSC4b,E,197600,,,,
2028-02-29 00:00:00,Medicare Supplement,TSLR016,E,59217.0683,,,,
2028-02-29 00:00:00,MWH,TSC1,E,2785030.170620192,,,,
2028-02-29 00:00:00,MWH,TSC3,E,229626.8762489183,,,,
2028-02-29 00:00:00,NLG,TSC1,E,4664987.974086555,,,,
2028-02-29 00:00:00,NLG,TSC2,E,7822350.87580633,,,,
2028-02-29 00:00:00,NLG,TSC3,E,659554.852600214,,,,
2028-02-29 00:00:00,Other Health,TSC1,E,598220.6514000001,,,,
2028-02-29 00:00:00,Other Health,TSC2,E,2426898.0367,,,,
2028-02-29 00:00:00,Other Health,TSC3,E,114387.46344757506,,,,
2028-02-29 00:00:00,Other Health,TSC4a,E,32146.646800000002,,,,
2028-02-29 00:00:00,Other Health,TSLR016,E,87145.4571,,,,
2028-02-29 00:00:00,PreNeed,TSC1,E,19069353.4324,,,,
2028-02-29 00:00:00,PreNeed,TSC1,N,3496198.9682,,,,
2028-02-29 00:00:00,PreNeed,TSC2,E,1335591.5325999998,,,,
2028-02-29 00:00:00,PreNeed,TSC2,N,498351.02469999995,,,,
2028-02-29 00:00:00,PreNeed,TSC3,E,5799501.977525499,,,,
2028-02-29 00:00:00,PreNeed,TSC3,N,1024781.5769,,,,
2028-02-29 00:00:00,PreNeed,TSC4a,E,942741.9719663173,,,,
2028-02-29 00:00:00,PreNeed,TSC4a,N,3980359.3952,,,,
2028-02-29 00:00:00,STC,TSC1,E,18653.0442,,,,
2028-02-29 00:00:00,STC,TSC1,N,184.9399,,,,
2028-02-29 00:00:00,STC,TSC2,E,128639.6255,,,,
2028-02-29 00:00:00,STC,TSC2,N,198586.86,,,,
2028-02-29 00:00:00,STC,TSC4a,E,4483.389,,,,
2028-02-29 00:00:00,STC,TSC4a,N,6921.2121,,,,
2028-02-29 00:00:00,STC,TSLR016,E,2503.7927,,,,
2028-02-29 00:00:00,STC,TSLR016,N,24.8243,,,,
2028-03-31 00:00:00,AHL,TSC2,E,194050.71032673778,,,,
2028-03-31 00:00:00,Cancer,TSC1,E,107215.3948,,,,
2028-03-31 00:00:00,Cancer,TSC1,N,137.4562,,,,
2028-03-31 00:00:00,Cancer,TSC2,E,981539.989714775,,,,
2028-03-31 00:00:00,Cancer,TSC2,N,5775.5665,,,,
2028-03-31 00:00:00,Cancer,TSC3,E,28596.865861893766,,,,
2028-03-31 00:00:00,Cancer,TSC4a,E,24371.2028,,,,
2028-03-31 00:00:00,Cancer,TSC4a,N,200.3081,,,,
2028-03-31 00:00:00,Cancer,TSLR016,E,15618.5428,,,,
2028-03-31 00:00:00,Cancer,TSLR016,N,20.0239,,,,
2028-03-31 00:00:00,Dental,TSC1,E,43906.0375,,,,
2028-03-31 00:00:00,Dental,TSC1,N,5197.9888,,,,
2028-03-31 00:00:00,Dental,TSC2,E,741726.6993,,,,
2028-03-31 00:00:00,Dental,TSC2,N,179789.3366,,,,
2028-03-31 00:00:00,Dental,TSC3,E,11301.08527217505,,,,
2028-03-31 00:00:00,Dental,TSC4a,E,80745.7356,,,,
2028-03-31 00:00:00,Dental,TSC4a,N,19572.1978,,,,
2028-03-31 00:00:00,Dental,TSLR016,E,6395.9869,,,,
2028-03-31 00:00:00,Dental,TSLR016,N,757.2138,,,,
2028-03-31 00:00:00,FHLB,TSC0,E,2357198.135640838,,,,
2028-03-31 00:00:00,FHLB,TSC1,E,1845443.329411961,,,,
2028-03-31 00:00:00,Final Expense,TSC1,E,0,,,,
2028-03-31 00:00:00,Final Expense,TSC2,E,0,,,,
2028-03-31 00:00:00,Final Expense,TSC3,E,0,,,,
2028-03-31 00:00:00,Final Expense,TSC4a,E,625875.4543,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSC1,E,258386.0408,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSC1,N,70942.6194,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSC2,E,1386364.2811,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSC2,N,1072798.9938,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSC3,E,41902.88466496725,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSC4a,E,189263.50939999998,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSC4a,N,146456.242,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSLR016,E,37640.241200000004,,,,
2028-03-31 00:00:00,Hospital Indemnity,TSLR016,N,10334.5264,,,,
2028-03-31 00:00:00,HSA,TSC1,E,2226971.8539,,,,
2028-03-31 00:00:00,HSA,TSC1,N,1697642.4478,,,,
2028-03-31 00:00:00,HSA,TSC1cs,E,3302824.9825273403,,,,
2028-03-31 00:00:00,HSA,TSC1cs,N,2790332.3718,,,,
2028-03-31 00:00:00,HSA,TSC3,E,1535855.63765,,,,
2028-03-31 00:00:00,HSA,TSC3,N,1170797.78965,,,,
2028-03-31 00:00:00,Legacy Life,TSC1,E,949929.1759324166,,,,
2028-03-31 00:00:00,Legacy Life,TSC2,E,465437.82197876094,,,,
2028-03-31 00:00:00,Legacy Life,TSC3,E,467834.64902163483,,,,
2028-03-31 00:00:00,Legacy Life,TSC4a,E,173585.0452627001,,,,
2028-03-31 00:00:00,Legacy Life,TSLR016,E,85346.90583018016,,,,
2028-03-31 00:00:00,LTC,TSC1,E,68801.24828448538,,,,
2028-03-31 00:00:00,LTC,TSC2,E,552375.7347746511,,,,
2028-03-31 00:00:00,LTC,TSC3,E,9308.804209677668,,,,
2028-03-31 00:00:00,LTC,TSC4a,E,11929.363534036755,,,,
2028-03-31 00:00:00,LTC,TSLR016,E,540420.3222460519,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC1,E,1488900.5017,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC1,N,868192.2321,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC2,E,31699277.412673812,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC2,N,20469064.463499997,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC3,E,253162.96114116037,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC4a,E,2849896.5881,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC4a,N,2018197.2917999998,,,,
2028-03-31 00:00:00,Medicare Supplement,TSC4b,E,197600,,,,
2028-03-31 00:00:00,Medicare Supplement,TSLR016,E,56880.1309,,,,
2028-03-31 00:00:00,MWH,TSC1,E,2696833.6003004396,,,,
2028-03-31 00:00:00,MWH,TSC3,E,222355.03296619985,,,,
2028-03-31 00:00:00,NLG,TSC1,E,4777552.557476122,,,,
2028-03-31 00:00:00,NLG,TSC2,E,7790075.433752723,,,,
2028-03-31 00:00:00,NLG,TSC3,E,675760.4713433363,,,,
2028-03-31 00:00:00,Other Health,TSC1,E,594839.2692,,,,
2028-03-31 00:00:00,Other Health,TSC2,E,2418632.6711999997,,,,
2028-03-31 00:00:00,Other Health,TSC3,E,114387.46344757506,,,,
2028-03-31 00:00:00,Other Health,TSC4a,E,31859.988100000002,,,,
2028-03-31 00:00:00,Other Health,TSLR016,E,86652.8769,,,,
2028-03-31 00:00:00,PreNeed,TSC1,E,19006251.0849,,,,
2028-03-31 00:00:00,PreNeed,TSC1,N,3679278.3214000002,,,,
2028-03-31 00:00:00,PreNeed,TSC2,E,1324734.1956999998,,,,
2028-03-31 00:00:00,PreNeed,TSC2,N,522825.5879,,,,
2028-03-31 00:00:00,PreNeed,TSC3,E,5778444.880286248,,,,
2028-03-31 00:00:00,PreNeed,TSC3,N,1077759.1730499999,,,,
2028-03-31 00:00:00,PreNeed,TSC4a,E,920950.2509329997,,,,
2028-03-31 00:00:00,PreNeed,TSC4a,N,4039238.9664000003,,,,
2028-03-31 00:00:00,STC,TSC1,E,19800.3992,,,,
2028-03-31 00:00:00,STC,TSC1,N,337.2041,,,,
2028-03-31 00:00:00,STC,TSC2,E,127525.1643,,,,
2028-03-31 00:00:00,STC,TSC2,N,208166.5669,,,,
2028-03-31 00:00:00,STC,TSC4a,E,4444.5475,,,,
2028-03-31 00:00:00,STC,TSC4a,N,7255.0872,,,,
2028-03-31 00:00:00,STC,TSLR016,E,2657.8021,,,,
2028-03-31 00:00:00,STC,TSLR016,N,45.2628,,,,
2028-04-30 00:00:00,AHL,TSC2,E,208678.00935597517,,,,
2028-04-30 00:00:00,Cancer,TSC1,E,107109.4092,,,,
2028-04-30 00:00:00,Cancer,TSC1,N,136.3998,,,,
2028-04-30 00:00:00,Cancer,TSC2,E,985025.5455332974,,,,
2028-04-30 00:00:00,Cancer,TSC2,N,5703.015,,,,
2028-04-30 00:00:00,Cancer,TSC3,E,28596.865861893766,,,,
2028-04-30 00:00:00,Cancer,TSC4a,E,24197.327,,,,
2028-04-30 00:00:00,Cancer,TSC4a,N,197.7916,,,,
2028-04-30 00:00:00,Cancer,TSLR016,E,15603.1031,,,,
2028-04-30 00:00:00,Cancer,TSLR016,N,19.87,,,,
2028-04-30 00:00:00,Dental,TSC1,E,43779.1328,,,,
2028-04-30 00:00:00,Dental,TSC1,N,5350.6926,,,,
2028-04-30 00:00:00,Dental,TSC2,E,734606.3920999999,,,,
2028-04-30 00:00:00,Dental,TSC2,N,187174.4198,,,,
2028-04-30 00:00:00,Dental,TSC3,E,11301.08527217505,,,,
2028-04-30 00:00:00,Dental,TSC4a,E,79970.60620000001,,,,
2028-04-30 00:00:00,Dental,TSC4a,N,20376.1524,,,,
